STATE,EVENT_TYPE,CZ_NAME,BEGIN_DATE_TIME,BEGIN_LAT,BEGIN_LON
GULF OF MEXICO,Marine Thunderstorm Wind,HAWK CHANNEL FROM CRAIG KEY TO WEST END OF SEVEN MILE BRIDGE OUT TO THE REEF,2020-01-31,40.7695,-83.8277
GULF OF MEXICO,Marine Thunderstorm Wind,GULF OF MEXICO FROM WEST END OF SEVEN MILE BRIDGE TO HALFMOON SHOAL OUT TO 5 FATHOMS,2020-01-31,40.7656,-88.3108
GULF OF MEXICO,Marine Thunderstorm Wind,GULF OF MEXICO FROM EAST CAPE SABLE TO CHOKOLOSKEE 20 TO 60 NM OUT AND BEYOND 5 FATHOMS,2020-01-31,40.7635,-91.1062
GULF OF MEXICO,Marine Thunderstorm Wind,HAWK CHANNEL FROM OCEAN REEF TO CRAIG KEY OUT TO THE REEF,2020-01-31,40.76,-73.02
VIRGINIA,Winter Weather,EASTERN LOUDOUN,2020-01-07,40.76,-78.4
VIRGINIA,Winter Weather,FAIRFAX,2020-01-07,40.76,-80.4
WEST VIRGINIA,Winter Weather,EASTERN PENDLETON,2020-01-07,40.76,-91.45
WEST VIRGINIA,Winter Weather,WESTERN PENDLETON,2020-01-07,40.7584,-80.2546
WEST VIRGINIA,Winter Weather,WESTERN MINERAL,2020-01-07,40.7566,-82.5127
WEST VIRGINIA,Winter Weather,MORGAN,2020-01-07,40.7547,-87.8233
WEST VIRGINIA,Winter Weather,HAMPSHIRE,2020-01-07,40.75,-80.21
WEST VIRGINIA,Winter Weather,HARDY,2020-01-07,40.75,-75.64
VIRGINIA,Dense Fog,FAIRFAX,2020-01-14,40.75,-91.35
VIRGINIA,Dense Fog,WARREN,2020-01-15,40.75,-91.04
VIRGINIA,Dense Fog,CULPEPER,2020-01-15,40.7472,-80.519
VIRGINIA,Dense Fog,PRINCE WILLIAM,2020-01-15,40.7465,-81.3908
VIRGINIA,Dense Fog,STAFFORD,2020-01-15,40.7421,-81.38
VIRGINIA,Flood,FAIRFAX,2020-01-25,40.7421,-81.38
VIRGINIA,Flood,FAIRFAX,2020-01-25,40.74,-80.43
MONTANA,High Wind,MCCONE,2020-01-04,40.74,-80.31
MONTANA,High Wind,MCCONE,2020-01-04,40.74,-72.87
MONTANA,High Wind,RICHLAND,2020-01-04,40.74,-80.23
MONTANA,High Wind,DAWSON,2020-01-04,40.74,-89.61
MONTANA,High Wind,DAWSON,2020-01-04,40.7355,-97.58
MONTANA,High Wind,WIBAUX,2020-01-04,40.73,-80.57
KENTUCKY,Heavy Rain,LESLIE,2020-01-11,40.73,-112.2
KENTUCKY,High Wind,MORGAN,2020-01-11,40.73,-114.04
KENTUCKY,High Wind,JACKSON,2020-01-11,40.73,-112.2
KENTUCKY,High Wind,MONTGOMERY,2020-01-11,40.73,-90.75
COLORADO,Winter Weather,FLATTOP MOUNTAINS,2020-01-17,40.73,-90.67
COLORADO,Winter Weather,NORTHWESTERN SAN JUAN MOUNTAINS,2020-01-16,40.7288,-89.5803
COLORADO,Winter Storm,ELKHEAD AND PARK MOUNTAINS,2020-01-11,40.7273,-113.4691
COLORADO,Winter Weather,ELKHEAD AND PARK MOUNTAINS,2020-01-16,40.72,-80.38
WYOMING,Heavy Snow,SNOWY RANGE,2020-01-01,40.72,-80.31
WYOMING,Heavy Snow,SIERRA MADRE RANGE,2020-01-01,40.72,-81.52
MINNESOTA,Blizzard,YELLOW MEDICINE,2020-01-18,40.7198,-96.6261
MINNESOTA,Blizzard,CHIPPEWA,2020-01-18,40.7107,-76.8419
MAINE,Winter Storm,SOUTHERN FRANKLIN,2020-01-18,40.71,-84.03
MAINE,Winter Storm,SOUTHERN SOMERSET,2020-01-18,40.71,-96.71
MAINE,Winter Storm,KENNEBEC,2020-01-18,40.71,-101.32
MAINE,Winter Storm,INTERIOR WALDO,2020-01-18,40.71,-91.05
MAINE,Winter Storm,LINCOLN,2020-01-18,40.7098,-89.2835
MAINE,Winter Storm,INTERIOR CUMBERLAND,2020-01-18,40.705,-89.3101
MAINE,Winter Storm,COASTAL YORK,2020-01-18,40.7037,-88.0149
COLORADO,Dense Fog,LOWER YAMPA RIVER BASIN,2020-01-23,40.7,-89.4
COLORADO,Avalanche,NORTHWESTERN SAN JUAN MOUNTAINS,2020-01-18,40.7,-84.17
CALIFORNIA,Dense Fog,SAN JOAQUIN CONFLUENCE,2020-01-24,40.7,-80.31
CALIFORNIA,Dense Fog,MERCED AND MADERA,2020-01-24,40.6986,-98.7211
CALIFORNIA,Dense Fog,WESTERN SAN JOAQUIN VALLEY,2020-01-24,40.6986,-98.7211
CALIFORNIA,Dense Fog,FOGGY BOTTOM,2020-01-24,40.6969,-96.5587
OHIO,Tornado,MIAMI,2020-01-11,40.69,-80.49
OHIO,Tornado,MIAMI,2020-01-11,40.6876,-89.5782
CALIFORNIA,Dense Fog,MERCED AND MADERA,2020-01-28,40.683,-80.144
MISSISSIPPI,Thunderstorm Wind,PANOLA,2020-01-11,40.68,-75.39
ARKANSAS,Thunderstorm Wind,MISSISSIPPI,2020-01-11,40.68,-75.39
ARKANSAS,Thunderstorm Wind,MISSISSIPPI,2020-01-11,40.68,-89.8
ALABAMA,Thunderstorm Wind,MADISON,2020-01-11,40.6795,-99.107
ALABAMA,Thunderstorm Wind,MADISON,2020-01-11,40.6779,-89.4705
ALABAMA,Thunderstorm Wind,CULLMAN,2020-01-11,40.675,-73.503
IDAHO,Winter Storm,UPPER SNAKE RIVER PLAIN,2020-01-17,40.67,-74.09
IDAHO,Winter Storm,EASTERN MAGIC VALLEY,2020-01-17,40.67,-74.09
IDAHO,Winter Storm,LOWER SNAKE RIVER PLAIN,2020-01-17,40.67,-90.43
MICHIGAN,Winter Storm,ROSCOMMON,2020-01-11,40.66,-74.07
MICHIGAN,Winter Storm,OGEMAW,2020-01-11,40.66,-74.07
MICHIGAN,Winter Storm,PRESQUE ISLE,2020-01-11,40.66,-73.09
MICHIGAN,Winter Storm,ALPENA,2020-01-11,40.66,-75.41
OKLAHOMA,Hail,DEWEY,2020-01-10,40.66,-80.41
OKLAHOMA,Hail,ROGER MILLS,2020-01-10,40.658,-73.4045
OKLAHOMA,Hail,MAJOR,2020-01-10,40.6571,-89.6754
OHIO,Lake-Effect Snow,LAKE,2020-01-19,40.6545,-81.4537
GULF OF MEXICO,Marine Thunderstorm Wind,HAWK CHANNEL FROM OCEAN REEF TO CRAIG KEY OUT TO THE REEF,2020-01-31,40.6528,-81.3529
WASHINGTON,Heavy Snow,CASCADES OF PIERCE AND LEWIS COUNTIES,2020-01-04,40.6516,-74.4456
WASHINGTON,Heavy Snow,OLYMPICS,2020-01-04,40.65,-88.78
WASHINGTON,Heavy Snow,CASCADES OF SNOHOMISH AND KING COUNTIES,2020-01-04,40.65,-89.67
WASHINGTON,Heavy Snow,CASCADES OF PIERCE AND LEWIS COUNTIES,2020-01-10,40.65,-80.28
WEST VIRGINIA,Winter Weather,BERKELEY,2020-01-07,40.65,-80.3
WEST VIRGINIA,Winter Weather,JEFFERSON,2020-01-07,40.65,-81.3
MARYLAND,Winter Weather,CENTRAL AND EASTERN ALLEGANY,2020-01-07,40.65,-74.48
MARYLAND,Winter Weather,EXTREME WESTERN ALLEGANY,2020-01-07,40.65,-74.48
MARYLAND,Winter Weather,WASHINGTON,2020-01-07,40.6459,-83.6031
MARYLAND,Winter Weather,FREDERICK,2020-01-07,40.64,-86.06
MARYLAND,Winter Weather,CARROLL,2020-01-07,40.64,-104.18
MARYLAND,Winter Weather,NORTHWEST MONTGOMERY,2020-01-07,40.64,-104.18
VIRGINIA,Flood,PRINCE WILLIAM,2020-01-25,40.64,-74.16
VIRGINIA,Dense Fog,FREDERICK,2020-01-04,40.64,-79.72
ATLANTIC NORTH,Marine Thunderstorm Wind,CHESAPEAKE BAY SANDY PT TO N BEACH MD,2020-01-12,40.64,-84.79
MONTANA,High Wind,CENTRAL AND SOUTHERN VALLEY,2020-01-04,40.64,-80.46
MONTANA,High Wind,GARFIELD,2020-01-04,40.64,-74.64
MONTANA,High Wind,GARFIELD,2020-01-04,40.63,-97.7
MONTANA,High Wind,CENTRAL AND SOUTHERN VALLEY,2020-01-04,40.63,-103.21
MONTANA,High Wind,SHERIDAN,2020-01-04,40.63,-81.43
MONTANA,High Wind,RICHLAND,2020-01-04,40.6267,-82.6782
KENTUCKY,High Wind,MENIFEE,2020-01-11,40.625,-79.795
KENTUCKY,High Wind,WOLFE,2020-01-11,40.62,-124.21
KENTUCKY,High Wind,PIKE,2020-01-11,40.62,-79.84
NEBRASKA,High Wind,MADISON,2020-01-18,40.62,-73.26
NEBRASKA,High Wind,WASHINGTON,2020-01-18,40.62,-74.25
NEBRASKA,High Wind,SAUNDERS,2020-01-18,40.6127,-83.1893
NEBRASKA,High Wind,BURT,2020-01-18,40.6123,-74.8788
NEBRASKA,High Wind,LANCASTER,2020-01-18,40.61,-85.67
MINNESOTA,Blizzard,LAC QUI PARLE,2020-01-18,40.61,-99.16
MINNESOTA,Blizzard,SWIFT,2020-01-18,40.61,-103.53
LOUISIANA,Hail,CADDO,2020-01-11,40.61,-103.32
ARKANSAS,Hail,BENTON,2020-01-10,40.61,-79.84
ARKANSAS,Hail,BENTON,2020-01-10,40.61,-79.76
ARKANSAS,Hail,BENTON,2020-01-10,40.61,-79.76
ARKANSAS,Hail,BENTON,2020-01-10,40.61,-79.76
ARKANSAS,Flash Flood,BENTON,2020-01-10,40.61,-75.59
ARKANSAS,Tornado,FRANKLIN,2020-01-10,40.607,-79.715
OKLAHOMA,Hail,TULSA,2020-01-10,40.6,-74.56
OKLAHOMA,Tornado,CHEROKEE,2020-01-10,40.6,-81.36
OKLAHOMA,Flash Flood,PITTSBURG,2020-01-10,40.6,-79.81
OKLAHOMA,Tornado,MAYES,2020-01-10,40.6,-81.36
OKLAHOMA,Hail,CHEROKEE,2020-01-10,40.5971,-81.3573
OKLAHOMA,Thunderstorm Wind,SEQUOYAH,2020-01-10,40.597,-79.756
TEXAS,Thunderstorm Wind,RUSK,2020-01-10,40.59,-86.67
TEXAS,Tornado,RUSK,2020-01-10,40.5887,-73.6467
TEXAS,Thunderstorm Wind,RUSK,2020-01-10,40.58,-83.13
TEXAS,Flash Flood,WOOD,2020-01-10,40.58,-105.1
TEXAS,Thunderstorm Wind,RUSK,2020-01-10,40.58,-79.64
TEXAS,Thunderstorm Wind,RUSK,2020-01-10,40.58,-73.97
TEXAS,Thunderstorm Wind,RUSK,2020-01-10,40.5781,-78.2734
TEXAS,Thunderstorm Wind,CHEROKEE,2020-01-10,40.5746,-76.5446
TEXAS,Tornado,ANGELINA,2020-01-10,40.5725,-79.7658
TEXAS,Thunderstorm Wind,RUSK,2020-01-10,40.57,-79.75
TEXAS,Thunderstorm Wind,RUSK,2020-01-11,40.57,-79.75
TEXAS,Thunderstorm Wind,NACOGDOCHES,2020-01-11,40.57,-74.24
TEXAS,Thunderstorm Wind,HARRISON,2020-01-11,40.57,-91.38
TEXAS,Thunderstorm Wind,GREGG,2020-01-10,40.5694,-74.5149
TEXAS,Tornado,PANOLA,2020-01-11,40.5677,-77.0517
TEXAS,Thunderstorm Wind,PANOLA,2020-01-11,40.565,-79.763
MISSISSIPPI,Thunderstorm Wind,DE SOTO,2020-01-11,40.5601,-78.3577
MISSISSIPPI,Thunderstorm Wind,TATE,2020-01-11,40.56,-112.06
ILLINOIS,Flash Flood,ROCK ISLAND,2020-03-27,40.56,-79.96
ILLINOIS,Flash Flood,ROCK ISLAND,2020-03-27,40.56,-81.2
GULF OF MEXICO,Marine Thunderstorm Wind,LAKE BORGNE,2020-01-11,40.56,-84.2
GULF OF MEXICO,Marine Thunderstorm Wind,COASTAL WATERS FROM BOOTHVILLE LOUISIANA TO SOUTHWEST PASS OF THE MISSISSIPPI RIVER OUT 20 NM,2020-01-11,40.56,-90.68
ALABAMA,Thunderstorm Wind,LAUDERDALE,2020-01-11,40.5526,-76.3863
TENNESSEE,Hail,COFFEE,2020-03-29,40.5517,-74.6019
TENNESSEE,Thunderstorm Wind,CANNON,2020-03-29,40.55,-73.93
TENNESSEE,Thunderstorm Wind,COFFEE,2020-03-29,40.55,-80.19
ARKANSAS,Thunderstorm Wind,MISSISSIPPI,2020-01-11,40.55,-79.67
TENNESSEE,Thunderstorm Wind,LAKE,2020-01-11,40.55,-91.38
ALABAMA,Thunderstorm Wind,JACKSON,2020-01-11,40.55,-91.38
IDAHO,Heavy Snow,CHALLIS-PAHSIMEROI VALLEYS,2020-01-26,40.5411,-98.7043
IDAHO,Heavy Snow,BEAR LAKE VALLEY,2020-01-28,40.5319,-80.2175
SOUTH CAROLINA,Tornado,ANDERSON,2020-01-11,40.53,-75.39
SOUTH CAROLINA,Tornado,ANDERSON,2020-01-11,40.53,-89.35
MICHIGAN,Winter Storm,IOSCO,2020-01-11,40.53,-74.38
MICHIGAN,Winter Storm,ARENAC,2020-01-11,40.53,-79.59
NORTH CAROLINA,Thunderstorm Wind,LENOIR,2020-01-12,40.53,-79.46
WASHINGTON,Heavy Snow,OLYMPICS,2020-01-10,40.53,-92.34
WASHINGTON,Heavy Snow,CASCADES OF WHATCOM AND SKAGIT COUNTIES,2020-01-21,40.529,-90.2
WASHINGTON,Heavy Snow,CASCADES OF PIERCE AND LEWIS COUNTIES,2020-01-26,40.5261,-122.3851
KANSAS,Winter Storm,SEWARD,2020-01-28,40.52,-101.03
KANSAS,Winter Storm,MORTON,2020-01-28,40.52,-86.86
MARYLAND,Winter Weather,NORTHWEST HOWARD,2020-01-07,40.52,-79.5
MARYLAND,Winter Weather,NORTHERN BALTIMORE,2020-01-07,40.5185,-104.6582
MARYLAND,Winter Weather,CENTRAL AND SOUTHEAST MONTGOMERY,2020-01-07,40.515,-80.069
MARYLAND,Winter Weather,CENTRAL AND SOUTHEAST HOWARD,2020-01-07,40.51,-79.85
MARYLAND,Winter Weather,SOUTHERN BALTIMORE,2020-01-07,40.51,-74.68
MARYLAND,Winter Weather,SOUTHEAST HARFORD,2020-01-07,40.51,-81.64
MARYLAND,Winter Weather,NORTHWEST MONTGOMERY,2020-01-18,40.51,-80.73
MARYLAND,Winter Weather,CENTRAL AND SOUTHEAST MONTGOMERY,2020-01-18,40.51,-90.82
MONTANA,High Wind,DAWSON,2020-01-04,40.51,-90.53
MONTANA,Cold/Wind Chill,WESTERN ROOSEVELT,2020-01-15,40.5,-86.14
MONTANA,Cold/Wind Chill,CENTRAL AND SE PHILLIPS,2020-01-14,40.5,-81.49
MONTANA,Cold/Wind Chill,SHERIDAN,2020-01-15,40.5,-75.7
MONTANA,Cold/Wind Chill,WESTERN ROOSEVELT,2020-01-17,40.5,-81.45
KENTUCKY,High Wind,JOHNSON,2020-01-11,40.5,-81.46
KENTUCKY,High Wind,MAGOFFIN,2020-01-11,40.5,-81.44
MINNESOTA,Blizzard,MARTIN,2020-01-18,40.49,-76.27
MINNESOTA,Blizzard,NICOLLET,2020-01-18,40.49,-92.37
MINNESOTA,Blizzard,POPE,2020-01-18,40.49,-79.75
TEXAS,Winter Weather,BOWIE,2020-01-22,40.49,-81.24
TEXAS,Winter Weather,CASS,2020-01-22,40.49,-80.11
ARKANSAS,Winter Weather,SEVIER,2020-01-22,40.4829,-78.2934
ARKANSAS,Winter Weather,HOWARD,2020-01-22,40.48,-93
ARKANSAS,Winter Weather,HEMPSTEAD,2020-01-22,40.48,-82.68
ARKANSAS,Winter Weather,NEVADA,2020-01-22,40.48,-80.13
OKLAHOMA,Winter Weather,MCCURTAIN,2020-01-22,40.48,-80.21
WEST VIRGINIA,Winter Weather,CLAY,2020-01-07,40.48,-90.97
WEST VIRGINIA,Winter Weather,KANAWHA,2020-01-07,40.48,-75.11
WEST VIRGINIA,Winter Weather,LOGAN,2020-01-07,40.4711,-90.2
WEST VIRGINIA,Winter Weather,LINCOLN,2020-01-07,40.47,-74.01
WEST VIRGINIA,Winter Weather,MINGO,2020-01-07,40.47,-83.86
WEST VIRGINIA,Winter Weather,BARBOUR,2020-01-07,40.47,-90.68
WEST VIRGINIA,Winter Weather,SOUTHEAST FAYETTE,2020-01-07,40.47,-74.01
WEST VIRGINIA,Winter Weather,NORTHWEST FAYETTE,2020-01-07,40.467,-74.009
WEST VIRGINIA,Winter Weather,SOUTHEAST NICHOLAS,2020-01-07,40.46,-90.68
WEST VIRGINIA,Winter Weather,NORTHWEST NICHOLAS,2020-01-07,40.46,-80.13
WEST VIRGINIA,Winter Weather,NORTHWEST POCAHONTAS,2020-01-07,40.46,-79.45
WEST VIRGINIA,Winter Weather,NORTHWEST RALEIGH,2020-01-07,40.46,-80.87
WEST VIRGINIA,Winter Weather,SOUTHEAST RALEIGH,2020-01-07,40.46,-74.54
WEST VIRGINIA,Winter Weather,NORTHWEST RANDOLPH,2020-01-07,40.4512,-104.6037
WEST VIRGINIA,Winter Weather,SOUTHEAST RANDOLPH,2020-01-07,40.45,-75.65
TENNESSEE,Thunderstorm Wind,SHELBY,2020-01-11,40.45,-79.83
TENNESSEE,Flash Flood,SMITH,2020-03-24,40.45,-79.46
ARKANSAS,Flash Flood,CRAIGHEAD,2020-01-11,40.45,-90.71
ARKANSAS,Thunderstorm Wind,LEE,2020-01-11,40.45,-92.17
ALABAMA,Thunderstorm Wind,JACKSON,2020-01-11,40.4489,-75.0643
ALABAMA,Thunderstorm Wind,JACKSON,2020-01-11,40.44,-83.8
SOUTH CAROLINA,Tornado,ABBEVILLE,2020-01-11,40.44,-74.2
SOUTH CAROLINA,Tornado,GREENWOOD,2020-01-11,40.44,-74.62
SOUTH CAROLINA,Tornado,GREENWOOD,2020-01-11,40.44,-81.41
SOUTH CAROLINA,Thunderstorm Wind,ANDERSON,2020-01-11,40.44,-90.67
SOUTH CAROLINA,Thunderstorm Wind,UNION,2020-01-11,40.4387,-104.5924
OKLAHOMA,Flash Flood,LOVE,2020-01-10,40.4307,-104.5813
OKLAHOMA,Flash Flood,PONTOTOC,2020-01-10,40.43,-80.07
OKLAHOMA,Flash Flood,LOVE,2020-01-10,40.43,-80.07
KANSAS,Winter Storm,MEADE,2020-01-28,40.43,-79.41
KANSAS,Winter Storm,STEVENS,2020-01-28,40.43,-90.79
KANSAS,Winter Storm,HASKELL,2020-01-28,40.4286,-74.9407
KANSAS,Winter Storm,CLARK,2020-01-28,40.4204,-104.5982
NEW YORK,Thunderstorm Wind,ST. LAWRENCE,2020-03-20,40.42,-97.45
ARKANSAS,Ice Storm,CRAWFORD,2020-01-22,40.42,-90.56
ARKANSAS,Ice Storm,FRANKLIN,2020-01-22,40.42,-90.56
ARKANSAS,Ice Storm,WASHINGTON,2020-01-22,40.4145,-90.15
MARYLAND,Winter Weather,WASHINGTON,2020-01-18,40.4061,-89.2454
MARYLAND,Winter Weather,FREDERICK,2020-01-18,40.4,-80.61
MARYLAND,Winter Weather,CARROLL,2020-01-18,40.4,-82.48
MARYLAND,Winter Weather,NORTHERN BALTIMORE,2020-01-18,40.4,-94.79
MARYLAND,Winter Weather,SOUTHERN BALTIMORE,2020-01-18,40.4,-74.54
MARYLAND,Winter Weather,CENTRAL AND SOUTHEAST HOWARD,2020-01-18,40.4,-76.01
MARYLAND,Winter Weather,NORTHWEST HOWARD,2020-01-18,40.3933,-104.4839
MONTANA,Cold/Wind Chill,DANIELS,2020-01-17,40.39,-76
MONTANA,Cold/Wind Chill,CENTRAL AND SOUTHERN VALLEY,2020-01-17,40.38,-84.03
MONTANA,Cold/Wind Chill,EASTERN ROOSEVELT,2020-01-18,40.38,-80.69
MONTANA,Cold/Wind Chill,SHERIDAN,2020-01-18,40.38,-94.79
MONTANA,Dense Fog,EASTERN ROOSEVELT,2020-01-29,40.38,-74.41
MINNESOTA,Blizzard,FARIBAULT,2020-01-18,40.38,-74.61
MINNESOTA,Blizzard,WASECA,2020-01-18,40.38,-74.62
MINNESOTA,Blizzard,KANDIYOHI,2020-01-18,40.37,-80.23
WEST VIRGINIA,Winter Weather,UPSHUR,2020-01-07,40.37,-80.23
WEST VIRGINIA,Winter Weather,LEWIS,2020-01-07,40.37,-80.41
WEST VIRGINIA,Winter Weather,BOONE,2020-01-07,40.37,-80.54
WEST VIRGINIA,Winter Weather,NORTHWEST WEBSTER,2020-01-07,40.37,-89.877
WEST VIRGINIA,Winter Weather,SOUTHEAST WEBSTER,2020-01-07,40.37,-111.92
WEST VIRGINIA,Winter Weather,BRAXTON,2020-01-07,40.37,-75.33
TEXAS,Drought,SMITH,2020-01-01,40.37,-73.7
TEXAS,Drought,CHEROKEE,2020-01-01,40.3673,-113.0044
TEXAS,Drought,CAMP,2020-01-01,40.3666,-74.6885
TEXAS,Drought,MORRIS,2020-01-01,40.3637,-74.7989
TEXAS,Drought,CASS,2020-01-01,40.3631,-74.9377
KENTUCKY,Thunderstorm Wind,BOYD,2020-01-11,40.36,-83.76
KENTUCKY,Strong Wind,BOYD,2020-01-11,40.36,-80.85
KENTUCKY,Strong Wind,CARTER,2020-01-11,40.36,-79.92
WEST VIRGINIA,Thunderstorm Wind,WAYNE,2020-01-11,40.36,-80.03
WEST VIRGINIA,Thunderstorm Wind,CABELL,2020-01-11,40.36,-83.76
WEST VIRGINIA,Thunderstorm Wind,ROANE,2020-01-11,40.359,-76.3191
WEST VIRGINIA,Thunderstorm Wind,ROANE,2020-01-11,40.3531,-113.0764
WEST VIRGINIA,Thunderstorm Wind,WEBSTER,2020-01-11,40.3509,-78.8878
WEST VIRGINIA,Strong Wind,BARBOUR,2020-01-11,40.35,-75.63
OREGON,Heavy Snow,JACKSON COUNTY,2020-01-13,40.3423,-74.1953
MINNESOTA,Winter Storm,BROWN,2020-01-17,40.3411,-113.2353
IOWA,Hail,BUCHANAN,2020-03-28,40.3411,-97.8549
ILLINOIS,Tornado,HENRY,2020-03-28,40.34,-80.08
ILLINOIS,Tornado,WHITESIDE,2020-03-28,40.34,-80.6
IOWA,Tornado,DUBUQUE,2020-03-28,40.34,-97.97
OHIO,Flash Flood,LICKING,2020-03-20,40.34,-80.6
MISSISSIPPI,Thunderstorm Wind,COAHOMA,2020-01-11,40.34,-80.6
KANSAS,Winter Storm,DONIPHAN,2020-01-10,40.34,-111.8
ALABAMA,Thunderstorm Wind,JACKSON,2020-01-11,40.34,-75.92
ALABAMA,Thunderstorm Wind,JACKSON,2020-01-11,40.34,-75.92
ALABAMA,Thunderstorm Wind,JACKSON,2020-01-11,40.3361,-90.319
SOUTH CAROLINA,Thunderstorm Wind,CHESTER,2020-01-11,40.3327,-83.7443
SOUTH CAROLINA,Thunderstorm Wind,YORK,2020-01-11,40.33,-80.13
NORTH CAROLINA,Winter Weather,AVERY,2020-01-27,40.33,-74.79
NORTH CAROLINA,Winter Weather,GRAHAM,2020-01-27,40.33,-75.48
NORTH CAROLINA,Winter Weather,HAYWOOD,2020-01-27,40.33,-79.55
NORTH CAROLINA,Winter Weather,MADISON,2020-01-27,40.33,-79.61
KANSAS,Winter Storm,HASKELL,2020-01-28,40.33,-76.14
KANSAS,Winter Storm,SEWARD,2020-01-28,40.33,-75.64
KANSAS,Winter Storm,CLARK,2020-01-28,40.33,-84.49
KANSAS,Winter Storm,FORD,2020-01-28,40.33,-75.06
OKLAHOMA,Flood,ADAIR,2020-01-11,40.3274,-80.0374
OKLAHOMA,Flood,CHEROKEE,2020-01-11,40.32,-80.04
MARYLAND,Winter Weather,SOUTHEAST HARFORD,2020-01-18,40.32,-80.2
MARYLAND,Winter Weather,NORTHWEST HARFORD,2020-01-18,40.32,-80.18
MARYLAND,Winter Weather,CENTRAL AND EASTERN ALLEGANY,2020-01-18,40.32,-105.08
MARYLAND,Winter Weather,EXTREME WESTERN ALLEGANY,2020-01-18,40.32,-100.8
WEST VIRGINIA,Winter Weather,BERKELEY,2020-01-18,40.32,-104.19
WEST VIRGINIA,Winter Weather,JEFFERSON,2020-01-18,40.32,-74.91
WEST VIRGINIA,Winter Weather,WESTERN PENDLETON,2020-01-18,40.32,-78.7
WEST VIRGINIA,Winter Weather,EASTERN PENDLETON,2020-01-18,40.32,-80.61
CALIFORNIA,Dense Fog,WESTERN SAN JOAQUIN VALLEY,2020-01-01,40.32,-80.19
CALIFORNIA,Dense Fog,FOGGY BOTTOM,2020-01-01,40.32,-87.6
CALIFORNIA,Dense Fog,FRESNO,2020-01-01,40.32,-76.01
CALIFORNIA,Dense Fog,TULARE COUNTY,2020-01-01,40.3181,-90.2574
CALIFORNIA,High Wind,TEHACHAPI AREA,2020-01-01,40.3141,-84.1545
MINNESOTA,Blizzard,STEELE,2020-01-18,40.31,-83.95
MINNESOTA,Winter Storm,STEVENS,2020-01-17,40.31,-83.05
CALIFORNIA,Heavy Snow,SOUTH CENTRAL SISKIYOU COUNTY,2020-01-15,40.31,-83.11
CALIFORNIA,Heavy Snow,WESTERN SISKIYOU COUNTY,2020-01-15,40.31,-74.38
CALIFORNIA,Heavy Snow,NORTH CENTRAL & SOUTHEAST SISKIYOU COUNTY,2020-01-15,40.31,-74.47
CALIFORNIA,Heavy Snow,NORTHEAST SISKIYOU AND NORTHWEST MODOC COUNTIES,2020-01-16,40.3093,-82.719
OREGON,Heavy Snow,JACKSON COUNTY,2020-01-15,40.3021,-84.2088
OREGON,Heavy Snow,EASTERN CURRY COUNTY & JOSEPHINE COUNTY,2020-01-15,40.3015,-83.0998
NEW MEXICO,Heavy Snow,EAST SLOPES SANGRE DE CRISTO MOUNTAINS,2020-01-16,40.3007,-78.9934
NEW MEXICO,Heavy Snow,ESPANOLA VALLEY,2020-01-16,40.3,-80.32
NEW YORK,Winter Storm,SOUTHEASTERN ST. LAWRENCE,2020-01-15,40.3,-88.02
VERMONT,Winter Storm,ORANGE,2020-01-16,40.3,-76.03
NEW YORK,Winter Storm,NORTHERN ST. LAWRENCE,2020-01-18,40.2961,-78.9102
NEW YORK,Winter Storm,NORTHERN FRANKLIN,2020-01-18,40.29,-80.09
NEW YORK,Winter Weather,EASTERN CLINTON,2020-01-18,40.29,-84.16
NEW YORK,Winter Weather,EASTERN ESSEX,2020-01-18,40.29,-87.29
NEW YORK,Winter Weather,SOUTHEASTERN ST. LAWRENCE,2020-01-18,40.29,-74.68
VERMONT,Winter Weather,ESSEX,2020-01-18,40.29,-79.88
VERMONT,Winter Weather,EASTERN CHITTENDEN,2020-01-18,40.2896,-75.8511
VERMONT,Winter Weather,ORANGE,2020-01-18,40.2827,-80.1918
VERMONT,Winter Weather,WINDSOR,2020-01-18,40.28,-87.38
VERMONT,Winter Weather,WASHINGTON,2020-01-18,40.28,-110.05
VERMONT,Winter Weather,WESTERN CHITTENDEN,2020-01-18,40.28,-74.82
VERMONT,Winter Weather,CALEDONIA,2020-01-18,40.275,-79.2801
VERMONT,Winter Weather,WESTERN ADDISON,2020-01-18,40.273,-79.406
VERMONT,Winter Weather,ORLEANS,2020-01-18,40.27,-80.1
NEW YORK,Winter Weather,WESTERN ESSEX,2020-01-18,40.27,-80.15
NEW MEXICO,Heavy Snow,TUSAS MOUNTAINS INCLUDING CHAMA,2020-01-16,40.27,-102.88
NEW MEXICO,Heavy Snow,SANTA FE METRO AREA,2020-01-16,40.27,-92.78
CALIFORNIA,Dense Fog,TULARE COUNTY,2020-01-20,40.27,-92.78
CALIFORNIA,Dense Fog,FOGGY BOTTOM,2020-01-22,40.27,-74.98
TEXAS,Winter Weather,LUBBOCK,2020-01-10,40.27,-79.89
IOWA,Funnel Cloud,JONES,2020-03-28,40.27,-80.99
IOWA,Thunderstorm Wind,DUBUQUE,2020-03-28,40.2657,-79.7587
IOWA,Hail,SCOTT,2020-03-28,40.2657,-84.2097
TENNESSEE,Thunderstorm Wind,BEDFORD,2020-03-29,40.263,-80.9513
OREGON,High Wind,CURRY COUNTY COAST,2020-01-15,40.2618,-122.2878
